Input Set;Dimensionality;Family;Fitting Strategy;Container Splitting Strategy;Object Ordering;Container Size;Average Fulfillent;Quality;Execution Time [ms];Containers Used;Total Object Amount
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,731661436899863;1,36675236600841;503;24;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;LongerAxisSplitRule;ByVolume;60x90x90;0,702394979423869;1,42370038125876;607;25;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,702394979423868;1,42370038125876;525;25;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,650365721688767;1,53759641175946;487;27;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,650365721688767;1,53759641175946;496;27;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;MinVolumeSplitRule;ByVolume;60x90x90;0,0620490264508718;16,1162883158492;4301;283;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,0401827791432419;24,8862826644031;4287;437;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;LongerAxisSplitRule;ByVolume;60x90x90;0,0206344001005838;48,4627609780482;4927;851;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,0306990812685257;32,5742647232004;4685;572;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,0581452797536315;17,1983006056058;4437;302;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,0552197310867821;18,1094688496114;4480;318;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;MinVolumeSplitRule;ByVolume;60x90x90;0,58532914951989;1,70844045751051;581;30;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,650365721688767;1,53759641175946;563;27;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerAxisSplitRule;ByVolume;60x90x90;0,605512913296438;1,65149244226016;661;29;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,627138374485597;1,59454442700981;564;28;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,58532914951989;1,70844045751051;584;30;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,58532914951989;1,70844045751051;580;30;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MinVolumeSplitRule;ByVolume;60x90x90;0,302756456648219;3,30298488452032;1401;58;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,319270445192668;3,13214083876927;1298;55;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;ByVolume;60x90x90;0,262087678889503;3,81551702177348;1304;67;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,278728166438043;3,58772496077207;1368;63;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,152694560744319;6,54902175379029;1813;115;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,158197067437808;6,32122969278889;1731;111;10000
10k.3Dset;ThreeDimensional;Shelf;NextFit;None;ByVolume;90x60x60;0,438996862139918;2,27792061001402;43;60;10000
10k.3Dset;ThreeDimensional;Shelf;FirstFit;None;ByVolume;90x60x60;0,612553761125467;1,63250977051004;542;43;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MinVolumeSplitRule;ByVolume;90x60x60;0,627138374485597;1,59454442700981;791;42;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MaxVolumeSplitRule;ByVolume;90x60x60;0,560421526136065;1,78437114451098;610;47;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;LongerAxisSplitRule;ByVolume;90x60x60;0,572604602791197;1,74640580101075;737;46;10000
